last_update,fin_year_end,period,exp_ccy_name,base_ccy_name,rate_type,rate
01/09/16 0:00,24/02/18 0:00,p1_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p2_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p3_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p4_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p5_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p6_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p7_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p8_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p9_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p10_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p11_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p12_next,CZK,GBP,Plan,32.5
01/09/16 0:00,24/02/18 0:00,p1_next,DKK,GBP,Plan,8.61405
01/09/16 0:00,24/02/18 0:00,p2_next,DKK,GBP,Plan,8.61405
01/09/16 0:00,24/02/18 0:00,p3_next,DKK,GBP,Plan,8.61405
01/09/16 0:00,24/02/18 0:00,p4_next,DKK,GBP,Plan,8.61405
01/09/16 0:00,24/02/18 0:00,p5_next,DKK,GBP,Plan,8.61405
01/09/16 0:00,24/02/18 0:00,p6_next,DKK,GBP,Plan,8.61405
01/09/16 0:00,24/02/18 0:00,p7_next,DKK,GBP,Plan,8.46995
01/09/16 0:00,24/02/18 0:00,p8_next,DKK,GBP,Plan,8.46995
01/09/16 0:00,24/02/18 0:00,p9_next,DKK,GBP,Plan,8.46995
01/09/16 0:00,24/02/18 0:00,p10_next,DKK,GBP,Plan,8.46995
01/09/16 0:00,24/02/18 0:00,p11_next,DKK,GBP,Plan,8.46995
01/09/16 0:00,24/02/18 0:00,p12_next,DKK,GBP,Plan,8.46995
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,GBP,Plan,0.86132644
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,GBP,Plan,0.86132644
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,GBP,Plan,0.86132644
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,GBP,Plan,0.86132644
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,GBP,Plan,0.86132644
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,GBP,Plan,0.86132644
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,GBP,Plan,0.87183958
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,GBP,Plan,0.87183958
01/09/16 0:00,24/02/18 0:00,p3_next,CZK,HUF,Plan,11.666
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,USD,Plan,1.09
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,USD,Plan,1.09
01/09/16 0:00,24/02/18 0:00,p1_next,GBP,CNH,Plan,8.218
01/09/16 0:00,24/02/18 0:00,p2_next,GBP,CNH,Plan,8.218
01/09/16 0:00,24/02/18 0:00,p3_next,GBP,CNH,Plan,8.218
27/02/17 0:00,24/02/18 0:00,p12_cur,GBP,THB,Plan,43.175
01/09/16 0:00,24/02/18 0:00,p12_next,GBP,USD,Plan,1.25
01/09/16 0:00,24/02/18 0:00,p4_next,CZK,HUF,Plan,11.666
01/09/16 0:00,24/02/18 0:00,p5_next,CZK,HUF,Plan,11.666
01/09/16 0:00,24/02/18 0:00,p6_next,CZK,HUF,Plan,11.666
01/09/16 0:00,24/02/18 0:00,p7_next,CZK,HUF,Plan,11.66666667
01/09/16 0:00,24/02/18 0:00,p8_next,CZK,HUF,Plan,11.66666667
27/02/17 0:00,24/02/18 0:00,p9_cur,EUR,KRW,Plan,1231.7
27/02/17 0:00,24/02/18 0:00,p10_cur,INR,EUR,Plan,76
01/09/16 0:00,24/02/18 0:00,p6_next,GBP,CNH,Plan,8.218
01/09/16 0:00,24/02/18 0:00,p3_next,CZK,INR,Plan,2.76
01/09/16 0:00,24/02/18 0:00,p4_next,CZK,INR,Plan,2.76
01/09/16 0:00,24/02/18 0:00,p5_next,CZK,INR,Plan,2.76
01/09/16 0:00,24/02/18 0:00,p6_next,CZK,INR,Plan,2.76
01/09/16 0:00,24/02/18 0:00,p7_next,CZK,INR,Plan,2.79625
01/09/16 0:00,24/02/18 0:00,p8_next,CZK,INR,Plan,2.79625
01/09/16 0:00,24/02/18 0:00,p9_next,CZK,INR,Plan,2.79625
01/09/16 0:00,24/02/18 0:00,p10_next,CZK,INR,Plan,2.79625
01/09/16 0:00,24/02/18 0:00,p11_next,CZK,INR,Plan,2.79625
01/09/16 0:00,24/02/18 0:00,p12_next,CZK,INR,Plan,2.79625
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p9_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,CZK,Plan,27.1
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p9_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,HUF,Plan,315
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,INR,Plan,78
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,INR,Plan,78
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,INR,Plan,78
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,INR,Plan,78
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,INR,Plan,78
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,INR,Plan,78
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,INR,Plan,76
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,INR,Plan,76
01/09/16 0:00,24/02/18 0:00,p9_next,EUR,INR,Plan,76
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,INR,Plan,76
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,INR,Plan,76
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,INR,Plan,76
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,KRW,Plan,1558.7
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,KRW,Plan,1558.7
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,KRW,Plan,1558.7
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,KRW,Plan,1558.7
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,KRW,Plan,1558.7
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,KRW,Plan,1558.7
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,KRW,Plan,1231.7
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,KRW,Plan,1231.7
01/09/16 0:00,24/02/18 0:00,p9_next,EUR,KRW,Plan,1231.7
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,KRW,Plan,1231.7
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,KRW,Plan,1231.7
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,KRW,Plan,1231.7
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,MYR,Plan,5.447
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,MYR,Plan,5.447
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,MYR,Plan,5.447
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,MYR,Plan,5.447
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,MYR,Plan,5.447
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,MYR,Plan,5.447
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,MYR,Plan,4.292
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,MYR,Plan,4.292
01/09/16 0:00,24/02/18 0:00,p9_next,EUR,MYR,Plan,4.292
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,MYR,Plan,4.292
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,MYR,Plan,4.292
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,MYR,Plan,4.292
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p9_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,PLN,Plan,4.4
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,THB,Plan,38.327
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,THB,Plan,38.327
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,THB,Plan,38.327
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,THB,Plan,38.327
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,THB,Plan,38.327
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,THB,Plan,38.327
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,THB,Plan,37.235
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,THB,Plan,37.235
01/09/16 0:00,24/02/18 0:00,p9_next,EUR,THB,Plan,37.235
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,THB,Plan,37.235
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,THB,Plan,37.235
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,THB,Plan,37.235
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,TRY,Plan,3.83035714
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,TRY,Plan,3.83035714
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,TRY,Plan,3.83035714
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,TRY,Plan,3.83035714
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,TRY,Plan,3.83035714
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,TRY,Plan,3.83035714
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,TRY,Plan,4.15
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,TRY,Plan,4.15
01/09/16 0:00,24/02/18 0:00,p9_next,EUR,TRY,Plan,4.15
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,TRY,Plan,4.15
01/09/16 0:00,24/02/18 0:00,p11_next,EUR,TRY,Plan,4.15
01/09/16 0:00,24/02/18 0:00,p12_next,EUR,TRY,Plan,4.15
01/09/16 0:00,24/02/18 0:00,p1_next,EUR,USD,Plan,1.13
01/09/16 0:00,24/02/18 0:00,p2_next,EUR,USD,Plan,1.13
01/09/16 0:00,24/02/18 0:00,p3_next,EUR,USD,Plan,1.13
01/09/16 0:00,24/02/18 0:00,p4_next,EUR,USD,Plan,1.13
01/09/16 0:00,24/02/18 0:00,p5_next,EUR,USD,Plan,1.13
01/09/16 0:00,24/02/18 0:00,p6_next,EUR,USD,Plan,1.13
01/09/16 0:00,24/02/18 0:00,p7_next,EUR,USD,Plan,1.09
01/09/16 0:00,24/02/18 0:00,p8_next,EUR,USD,Plan,1.09
01/09/16 0:00,24/02/18 0:00,p3_next,INR,HUF,Plan,4.245
27/02/17 0:00,24/02/18 0:00,p5_cur,DKK,GBP,Plan,8.61405
27/02/17 0:00,24/02/18 0:00,p8_cur,DKK,GBP,Plan,8.46995
27/02/17 0:00,24/02/18 0:00,p11_cur,DKK,GBP,Plan,8.46995
01/09/16 0:00,24/02/18 0:00,p2_next,CZK,HUF,Plan,11.666
27/02/17 0:00,24/02/18 0:00,p7_cur,INR,EUR,Plan,76
27/02/17 0:00,24/02/18 0:00,p8_cur,INR,EUR,Plan,76
27/02/17 0:00,24/02/18 0:00,p9_cur,INR,EUR,Plan,76
01/11/17 0:00,24/02/18 0:00,p9_next,INR,PLN,Plan,18.39
01/11/17 0:00,24/02/18 0:00,p10_next,INR,PLN,Plan,18.39
01/11/17 0:00,24/02/18 0:00,p11_next,INR,PLN,Plan,18.39
01/11/17 0:00,24/02/18 0:00,p12_next,INR,PLN,Plan,18.39
01/11/17 0:00,24/02/18 0:00,p1_next,CNH,USD,Plan,6.62
01/11/17 0:00,24/02/18 0:00,p2_next,CNH,USD,Plan,6.62
01/11/17 0:00,24/02/18 0:00,p10_next,EUR,INR,Plan,81
01/11/17 0:00,24/02/18 0:00,p11_next,EUR,INR,Plan,81
01/11/17 0:00,24/02/18 0:00,p12_next,EUR,INR,Plan,81
01/11/17 0:00,24/02/18 0:00,p1_next,EUR,MYR,Plan,5.18
01/11/17 0:00,24/02/18 0:00,p2_next,EUR,MYR,Plan,5.18
01/11/17 0:00,24/02/18 0:00,p3_next,EUR,MYR,Plan,5.18
01/11/17 0:00,24/02/18 0:00,p4_next,EUR,MYR,Plan,5.18
01/11/17 0:00,24/02/18 0:00,p5_next,EUR,MYR,Plan,5.18
01/11/17 0:00,24/02/18 0:00,p6_next,EUR,MYR,Plan,5.18
01/11/17 0:00,24/02/18 0:00,p7_next,EUR,MYR,Plan,5.26
01/11/17 0:00,24/02/18 0:00,p8_next,EUR,MYR,Plan,5.26
01/11/17 0:00,24/02/18 0:00,p9_next,EUR,MYR,Plan,5.26
01/11/17 0:00,24/02/18 0:00,p10_next,EUR,MYR,Plan,5.26
01/11/17 0:00,24/02/18 0:00,p11_next,EUR,MYR,Plan,5.26
01/11/17 0:00,24/02/18 0:00,p12_next,EUR,MYR,Plan,5.26
01/11/17 0:00,24/02/18 0:00,p1_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p2_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p3_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p4_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p5_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p6_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p7_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p8_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p9_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p10_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p11_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p12_next,EUR,PLN,Plan,4.4
01/11/17 0:00,24/02/18 0:00,p1_next,EUR,THB,Plan,40.57
01/11/17 0:00,24/02/18 0:00,p2_next,EUR,THB,Plan,40.57
01/11/17 0:00,24/02/18 0:00,p3_next,EUR,THB,Plan,40.57
01/11/17 0:00,24/02/18 0:00,p4_next,EUR,THB,Plan,40.57
01/11/17 0:00,24/02/18 0:00,p5_next,EUR,THB,Plan,40.57
01/11/17 0:00,24/02/18 0:00,p6_next,EUR,THB,Plan,40.57
01/11/17 0:00,24/02/18 0:00,p7_next,EUR,THB,Plan,41.07
01/11/17 0:00,24/02/18 0:00,p8_next,EUR,THB,Plan,41.07
01/11/17 0:00,24/02/18 0:00,p9_next,EUR,THB,Plan,41.07
01/11/17 0:00,24/02/18 0:00,p10_next,EUR,THB,Plan,41.07
01/11/17 0:00,24/02/18 0:00,p11_next,EUR,THB,Plan,41.07
01/11/17 0:00,24/02/18 0:00,p12_next,EUR,THB,Plan,41.07
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,AUD,Plan,1.7
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,AUD,Plan,1.7
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,AUD,Plan,1.7
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,AUD,Plan,1.7
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,AUD,Plan,1.7
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,AUD,Plan,1.7
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,AUD,Plan,1.71
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,AUD,Plan,1.71
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,AUD,Plan,1.71
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,AUD,Plan,1.71
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,AUD,Plan,1.71
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,AUD,Plan,1.71
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,CAD,Plan,1.65
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,CAD,Plan,1.65
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,CAD,Plan,1.65
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,CAD,Plan,1.65
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,CAD,Plan,1.65
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,CAD,Plan,1.65
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,CAD,Plan,1.66
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,CAD,Plan,1.66
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,CAD,Plan,1.66
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,CAD,Plan,1.66
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,CAD,Plan,1.66
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,CAD,Plan,1.66
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,CZK,Plan,29.99
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,CZK,Plan,29.99
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,CZK,Plan,29.99
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,CZK,Plan,29.99
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,CZK,Plan,29.99
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,CZK,Plan,29.99
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,CZK,Plan,29.85
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,CZK,Plan,29.85
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,CZK,Plan,29.85
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,CZK,Plan,29.85
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,CZK,Plan,29.85
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,CZK,Plan,29.85
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,DKK,Plan,8.24
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,DKK,Plan,8.24
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,DKK,Plan,8.24
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,DKK,Plan,8.24
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,DKK,Plan,8.24
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,DKK,Plan,8.24
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,DKK,Plan,8.18
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,DKK,Plan,8.18
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,DKK,Plan,8.18
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,DKK,Plan,8.18
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,DKK,Plan,8.18
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,DKK,Plan,8.18
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,HUF,Plan,352
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,HUF,Plan,352
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,HUF,Plan,352
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,HUF,Plan,352
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,HUF,Plan,352
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,HUF,Plan,352
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,HUF,Plan,354
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,HUF,Plan,354
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,HUF,Plan,354
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,HUF,Plan,354
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,HUF,Plan,354
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,HUF,Plan,354
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,INR,Plan,90
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,INR,Plan,90
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,INR,Plan,90
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,INR,Plan,90
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,INR,Plan,90
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,INR,Plan,90
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,INR,Plan,92
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,INR,Plan,92
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,INR,Plan,92
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,INR,Plan,92
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,INR,Plan,92
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,INR,Plan,92
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,MYR,Plan,5.7
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,MYR,Plan,5.7
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,MYR,Plan,5.7
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,MYR,Plan,5.7
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,MYR,Plan,5.7
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,MYR,Plan,5.7
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,MYR,Plan,5.8
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,MYR,Plan,5.8
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,MYR,Plan,5.8
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,MYR,Plan,5.8
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,MYR,Plan,5.8
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,MYR,Plan,5.8
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,NOK,Plan,10.47
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,NZD,Plan,1.84
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,NZD,Plan,1.84
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,NZD,Plan,1.84
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,NZD,Plan,1.84
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,NZD,Plan,1.84
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,NZD,Plan,1.84
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,NZD,Plan,1.86
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,NZD,Plan,1.86
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,NZD,Plan,1.86
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,NZD,Plan,1.86
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,NZD,Plan,1.86
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,NZD,Plan,1.86
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p10_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p11_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p12_next,GBP,PLN,Plan,5
01/11/17 0:00,24/02/18 0:00,p1_next,GBP,THB,Plan,46
01/11/17 0:00,24/02/18 0:00,p2_next,GBP,THB,Plan,46
01/11/17 0:00,24/02/18 0:00,p3_next,GBP,THB,Plan,46
01/11/17 0:00,24/02/18 0:00,p4_next,GBP,THB,Plan,46
01/11/17 0:00,24/02/18 0:00,p5_next,GBP,THB,Plan,46
01/11/17 0:00,24/02/18 0:00,p6_next,GBP,THB,Plan,46
01/11/17 0:00,24/02/18 0:00,p7_next,GBP,THB,Plan,46
01/11/17 0:00,24/02/18 0:00,p8_next,GBP,THB,Plan,46
01/11/17 0:00,24/02/18 0:00,p9_next,GBP,THB,Plan,46
